timestamp,irradiance,generation
2024-06-02T11:00:00.0,621.5410714435451,0.5196843820777095
2024-06-02T12:00:00.0,634.2962404446582,0.5303492639740015
2024-06-02T13:00:00.0,621.5410714435451,0.5196843820777095
2024-06-02T14:00:00.0,579.290258565242,0.48435753307005497
2024-06-02T15:00:00.0,498.21694832234766,0.4165703262830296
2024-06-02T16:00:00.0,370.6772570379154,0.30993153972368903
2024-06-02T17:00:00.0,199.02582232860857,0.16640993853251032
2024-06-02T18:00:00.0,4.771458468148793e-14,3.989523073463679e-17
2024-06-02T19:00:00.0,0.0,0.0
2024-06-02T20:00:00.0,0.0,0.0
2024-06-02T21:00:00.0,0.0,0.0
2024-06-02T22:00:00.0,0.0,0.0
2024-06-02T23:00:00.0,0.0,0.0
2024-06-03T00:00:00.0,0.0,0.0
2024-06-03T01:00:00.0,0.0,0.0
2024-06-03T02:00:00.0,0.0,0.0
2024-06-03T03:00:00.0,0.0,0.0
2024-06-03T04:00:00.0,0.0,0.0
2024-06-03T05:00:00.0,0.0,0.0
2024-06-03T06:00:00.0,6.564437352987846e-14,5.488672794465822e-17
2024-06-03T07:00:00.0,273.7998666770508,0.22893018830847545
2024-06-03T08:00:00.0,509.8669580184315,0.4263111597826522
2024-06-03T09:00:00.0,685.1574427904677,0.5728754520687366
2024-06-03T10:00:00.0,796.4804351556922,0.6659550941976125
2024-06-03T11:00:00.0,854.4328115275507,0.714410371392403
2024-06-03T12:00:00.0,871.9140877002357,0.7290268571294309
2024-06-03T13:00:00.0,854.4328115275507,0.714410371392403
2024-06-03T14:00:00.0,796.4804351556922,0.6659550941976125
2024-06-03T15:00:00.0,685.1574427904677,0.5728754520687366
2024-06-03T16:00:00.0,509.8669580184315,0.4263111597826522
2024-06-03T17:00:00.0,273.7998666770508,0.22893018830847545
2024-06-03T18:00:00.0,6.564437352987846e-14,5.488672794465822e-17
2024-06-03T19:00:00.0,0.0,0.0
2024-06-03T20:00:00.0,0.0,0.0
2024-06-03T21:00:00.0,0.0,0.0
2024-06-03T22:00:00.0,0.0,0.0
2024-06-03T23:00:00.0,0.0,0.0
2024-06-04T00:00:00.0,0.0,0.0
2024-06-04T01:00:00.0,0.0,0.0
2024-06-04T02:00:00.0,0.0,0.0
2024-06-04T03:00:00.0,0.0,0.0
2024-06-04T04:00:00.0,0.0,0.0
2024-06-04T05:00:00.0,0.0,0.0
2024-06-04T06:00:00.0,6.553276789631358e-14,5.4793411979904906e-17
2024-06-04T07:00:00.0,273.32092033752843,0.228529730568933
2024-06-04T08:00:00.0,508.90527779938657,0.4255070774567168
2024-06-04T09:00:00.0,683.7323263222087,0.571683880336436
2024-06-04T10:00:00.0,794.6625286005715,0.6644351018943223
2024-06-04T11:00:00.0,852.3509437279404,0.7126696751927212
2024-06-04T12:00:00.0,869.7392747750729,0.7272084474328313
2024-06-04T13:00:00.0,852.3509437279404,0.7126696751927212
2024-06-04T14:00:00.0,794.6625286005715,0.6644351018943223
2024-06-04T15:00:00.0,683.7323263222087,0.571683880336436
2024-06-04T16:00:00.0,508.90527779938657,0.4255070774567168
2024-06-04T17:00:00.0,273.32092033752843,0.228529730568933
2024-06-04T18:00:00.0,6.553276789631358e-14,5.4793411979904906e-17
2024-06-04T19:00:00.0,0.0,0.0
2024-06-04T20:00:00.0,0.0,0.0
2024-06-04T21:00:00.0,0.0,0.0
2024-06-04T22:00:00.0,0.0,0.0
2024-06-04T23:00:00.0,0.0,0.0
2024-06-05T00:00:00.0,0.0,0.0
2024-06-05T01:00:00.0,0.0,0.0
2024-06-05T02:00:00.0,0.0,0.0
2024-06-05T03:00:00.0,0.0,0.0
2024-06-05T04:00:00.0,0.0,0.0
2024-06-05T05:00:00.0,0.0,0.0
2024-06-05T06:00:00.0,4.779006865107753e-14,3.9958344568774624e-17
2024-06-05T07:00:00.0,199.31127271995229,0.1666486099848968
2024-06-05T08:00:00.0,371.0562464492807,0.3102484212414332
2024-06-05T09:00:00.0,498.4358833687691,0.4167533827688229
2024-06-05T10:00:00.0,579.1922683667237,0.48427560127486674
2024-06-05T11:00:00.0,621.1480537575536,0.5193557712060003
2024-06-05T12:00:00.0,633.7851040618764,0.5299218914198008
2024-06-05T13:00:00.0,621.1480537575536,0.5193557712060003
2024-06-05T14:00:00.0,579.1922683667237,0.48427560127486674
2024-06-05T15:00:00.0,498.4358833687691,0.4167533827688229
2024-06-05T16:00:00.0,371.0562464492807,0.3102484212414332
2024-06-05T17:00:00.0,199.31127271995229,0.1666486099848968
2024-06-05T18:00:00.0,4.779006865107753e-14,3.9958344568774624e-17
2024-06-05T19:00:00.0,0.0,0.0
2024-06-05T20:00:00.0,0.0,0.0
2024-06-05T21:00:00.0,0.0,0.0
2024-06-05T22:00:00.0,0.0,0.0
2024-06-05T23:00:00.0,0.0,0.0
2024-06-06T00:00:00.0,0.0,0.0
2024-06-06T01:00:00.0,0.0,0.0
2024-06-06T02:00:00.0,0.0,0.0
2024-06-06T03:00:00.0,0.0,0.0
2024-06-06T04:00:00.0,0.0,0.0
2024-06-06T05:00:00.0,0.0,0.0
2024-06-06T06:00:00.0,5.612588547297051e-14,4.692810732980546e-17
2024-06-06T07:00:00.0,234.0660778609405,0.19570787937795123
2024-06-06T08:00:00.0,435.70602152993246,0.36430354319213615
2024-06-06T09:00:00.0,585.1784314459882,0.48928076602389725
2024-06-06T10:00:00.0,679.8664373176549,0.5684515241321284
2024-06-06T11:00:00.0,729.0149543053283,0.6095456977182013
2024-06-06T12:00:00.0,743.8083022612664,0.6219147465945483
2024-06-06T13:00:00.0,729.0149543053283,0.6095456977182013
2024-06-06T14:00:00.0,679.8664373176549,0.5684515241321284
2024-06-06T15:00:00.0,585.1784314459882,0.48928076602389725
2024-06-06T16:00:00.0,435.70602152993246,0.36430354319213615
2024-06-06T17:00:00.0,234.0660778609405,0.19570787937795123
2024-06-06T18:00:00.0,5.612588547297051e-14,4.692810732980546e-17
2024-06-06T19:00:00.0,0.0,0.0
2024-06-06T20:00:00.0,0.0,0.0
2024-06-06T21:00:00.0,0.0,0.0
2024-06-06T22:00:00.0,0.0,0.0
2024-06-06T23:00:00.0,0.0,0.0
2024-06-07T00:00:00.0,0.0,0.0
2024-06-07T01:00:00.0,0.0,0.0
2024-06-07T02:00:00.0,0.0,0.0
2024-06-07T03:00:00.0,0.0,0.0
2024-06-07T04:00:00.0,0.0,0.0
2024-06-07T05:00:00.0,0.0,0.0
2024-06-07T06:00:00.0,4.862484650169758e-14,4.065632098803856e-17
2024-06-07T07:00:00.0,202.77565390890157,0.1695452565303605
2024-06-07T08:00:00.0,377.41705628928514,0.31556683652095635
2024-06-07T09:00:00.0,506.811330820306,0.42375628158509465
2024-06-07T10:00:00.0,588.7196067086409,0.49224162181083086
2024-06-07T11:00:00.0,631.1980380069758,0.5277587876670389
2024-06-07T12:00:00.0,643.975505859079,0.5384423141310519
2024-06-07T13:00:00.0,631.1980380069758,0.5277587876670389
2024-06-07T14:00:00.0,588.7196067086409,0.49224162181083086
2024-06-07T15:00:00.0,506.811330820306,0.42375628158509465
2024-06-07T16:00:00.0,377.41705628928514,0.31556683652095635
2024-06-07T17:00:00.0,202.77565390890157,0.1695452565303605
2024-06-07T18:00:00.0,4.862484650169758e-14,4.065632098803856e-17
2024-06-07T19:00:00.0,0.0,0.0
2024-06-07T20:00:00.0,0.0,0.0
2024-06-07T21:00:00.0,0.0,0.0
2024-06-07T22:00:00.0,0.0,0.0
2024-06-07T23:00:00.0,0.0,0.0
